               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 173,             0.01167,           0.0031166,                   0,             0.99501,                   1,               0.995,             0.82848,           0.0095428,          0.00093849,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.012259,           0.0031452,                   0,             0.99487,                   1,               0.995,             0.83695,           0.0091237,          0.00096465,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.012055,           0.0031292,                   0,             0.99474,                   1,               0.995,             0.85555,           0.0084095,          0.00088667,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.011865,           0.0030452,                   0,             0.99499,                   1,               0.995,             0.86305,           0.0084459,          0.00087459,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.011397,           0.0031046,                   0,             0.99482,                   1,               0.995,             0.86719,           0.0084305,          0.00088295,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.011474,           0.0031528,                   0,             0.99495,                   1,               0.995,             0.87454,           0.0082595,          0.00090174,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.011573,           0.0031463,                   0,             0.99494,                   1,               0.995,             0.88391,           0.0087273,          0.00089123,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.011861,           0.0031105,                   0,             0.99484,                   1,               0.995,             0.84061,           0.0096769,          0.00088492,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.011738,           0.0030717,                   0,             0.99458,                   1,               0.995,             0.83982,           0.0092964,          0.00089038,                   0,             0.00406,             0.00406,             0.00406
                 182,             0.01168,           0.0030512,                   0,             0.99501,                   1,               0.995,             0.87078,           0.0084327,          0.00084407,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.011502,           0.0030464,                   0,             0.99495,                   1,               0.995,             0.85684,           0.0085386,          0.00086488,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.011314,           0.0029881,                   0,             0.99491,                   1,               0.995,             0.81468,           0.0096043,          0.00092756,                   0,            0.003961,            0.003961,            0.003961
                 185,             0.01148,            0.003008,                   0,             0.99503,                   1,               0.995,             0.83602,           0.0089888,          0.00091838,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.011429,           0.0030021,                   0,             0.99497,                   1,               0.995,             0.84658,           0.0086185,          0.00087201,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.011467,           0.0030357,                   0,             0.99494,                   1,               0.995,              0.8656,           0.0083212,          0.00085561,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.011601,           0.0030761,                   0,             0.99501,                   1,               0.995,             0.85452,           0.0086021,          0.00086493,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.011465,           0.0031242,                   0,             0.99496,                   1,               0.995,              0.8382,           0.0091589,          0.00083762,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.011225,           0.0030804,                   0,             0.99501,                   1,               0.995,             0.86075,           0.0088231,          0.00082185,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.011115,           0.0029597,                   0,             0.99494,                   1,               0.995,             0.89078,           0.0084724,          0.00086791,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.011514,           0.0029456,                   0,             0.99501,                   1,               0.995,             0.87332,           0.0086722,          0.00090145,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.011235,           0.0029815,                   0,             0.99495,                   1,               0.995,             0.85334,           0.0093721,          0.00090131,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.011142,           0.0029402,                   0,             0.99498,                   1,               0.995,             0.84141,           0.0089825,          0.00089617,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.010799,           0.0029757,                   0,             0.99503,                   1,               0.995,             0.88207,           0.0088464,           0.0008561,                   0,            0.003598,            0.003598,            0.003598
                 196,             0.01094,           0.0029631,                   0,             0.99493,                   1,               0.995,             0.83823,           0.0096986,          0.00086481,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.010811,           0.0030388,                   0,             0.99495,                   1,               0.995,             0.85742,           0.0093398,          0.00084675,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.011064,           0.0029593,                   0,               0.995,                   1,               0.995,             0.85353,           0.0084583,          0.00086186,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.010744,           0.0029635,                   0,             0.99502,                   1,               0.995,             0.86871,           0.0083153,          0.00082975,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.011029,           0.0029085,                   0,             0.99503,                   1,               0.995,             0.84028,           0.0094091,          0.00087953,                   0,            0.003433,            0.003433,            0.003433
                 201,               0.011,           0.0029265,                   0,             0.99501,                   1,               0.995,             0.86077,           0.0088814,          0.00087936,                   0,              0.0034,              0.0034,              0.0034
                 202,             0.01079,           0.0027652,                   0,             0.99497,                   1,               0.995,             0.84583,           0.0093098,           0.0009084,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.010796,           0.0029194,                   0,             0.99495,                   1,               0.995,             0.85036,           0.0092574,          0.00090196,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.010764,           0.0029537,                   0,             0.99482,                   1,               0.995,             0.84271,           0.0092955,          0.00088994,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.010789,           0.0028055,                   0,             0.99507,                   1,               0.995,             0.85533,           0.0092917,          0.00088902,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.010919,           0.0029651,                   0,             0.99511,                   1,               0.995,             0.84751,           0.0094309,          0.00088204,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.010619,           0.0029232,                   0,             0.99507,                   1,               0.995,             0.83925,           0.0094313,          0.00088859,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.010576,           0.0029312,                   0,             0.99502,                   1,               0.995,             0.84273,            0.010125,           0.0009019,                   0,            0.003169,            0.003169,            0.003169
                 209,             0.01027,           0.0028119,                   0,             0.99498,                   1,               0.995,             0.85273,           0.0096903,          0.00092445,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.010527,           0.0028833,                   0,             0.99513,                   1,               0.995,             0.84184,           0.0097834,          0.00091284,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.010737,           0.0029846,                   0,             0.99515,                   1,               0.995,             0.83486,            0.010646,          0.00097545,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.010258,           0.0029178,                   0,             0.99494,                   1,               0.995,              0.8587,           0.0096697,          0.00088761,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.010508,           0.0028248,                   0,             0.99508,                   1,               0.995,             0.83739,           0.0095746,          0.00086541,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.01032,           0.0027806,                   0,             0.99511,                   1,               0.995,             0.82647,           0.0098835,           0.0008633,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.010138,           0.0028126,                   0,             0.99504,                   1,               0.995,             0.83149,            0.010492,          0.00086741,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.010387,           0.0027889,                   0,             0.99509,                   1,               0.995,             0.84903,           0.0098633,          0.00087208,                   0,            0.002905,            0.002905,            0.002905
                 217,             0.01007,           0.0028166,                   0,             0.99503,                   1,               0.995,             0.82626,            0.010143,          0.00083959,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.010204,           0.0027756,                   0,             0.99506,                   1,               0.995,             0.82597,           0.0096993,           0.0008347,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.010249,           0.0028826,                   0,             0.99507,                   1,               0.995,             0.83312,            0.010036,          0.00090602,                   0,            0.002806,            0.002806,            0.002806
                 220,             0.01012,            0.002913,                   0,              0.9951,                   1,               0.995,             0.82312,            0.010405,          0.00089622,                   0,            0.002773,            0.002773,            0.002773
                 221,           0.0099995,           0.0027513,                   0,               0.995,                   1,               0.995,             0.82924,             0.01064,           0.0009246,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.010187,           0.0027501,                   0,             0.99502,                   1,               0.995,             0.82889,           0.0098193,          0.00091688,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.010099,           0.0027634,                   0,               0.995,                   1,               0.995,             0.82131,           0.0099295,          0.00089832,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.009716,           0.0029396,                   0,             0.99505,                   1,               0.995,             0.83098,            0.010486,          0.00096201,                   0,            0.002641,            0.002641,            0.002641
                 225,           0.0098765,           0.0027518,                   0,             0.99504,                   1,               0.995,             0.83636,           0.0098567,          0.00094581,                   0,            0.002608,            0.002608,            0.002608
                 226,             0.01005,           0.0028518,                   0,             0.99507,                   1,               0.995,             0.82736,           0.0096839,          0.00092536,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.010023,           0.0027255,                   0,             0.99509,                   1,               0.995,             0.81764,            0.010141,          0.00094321,                   0,            0.002542,            0.002542,            0.002542
                 228,           0.0096608,           0.0026982,                   0,             0.99511,                   1,               0.995,             0.83383,           0.0099439,          0.00093228,                   0,            0.002509,            0.002509,            0.002509
                 229,           0.0096619,            0.002676,                   0,             0.99513,                   1,               0.995,             0.85656,           0.0093962,          0.00090021,                   0,            0.002476,            0.002476,            0.002476
                 230,           0.0099326,           0.0028155,                   0,             0.99514,                   1,               0.995,             0.85233,           0.0092709,           0.0008744,                   0,            0.002443,            0.002443,            0.002443
                 231,           0.0097185,           0.0027495,                   0,             0.99504,                   1,               0.995,             0.82836,           0.0098354,           0.0009317,                   0,             0.00241,             0.00241,             0.00241
                 232,           0.0096421,           0.0026277,                   0,             0.99509,                   1,               0.995,             0.82108,            0.010468,           0.0009391,                   0,            0.002377,            0.002377,            0.002377
                 233,           0.0095352,           0.0026818,                   0,               0.995,                   1,               0.995,             0.85658,            0.009961,           0.0009433,                   0,            0.002344,            0.002344,            0.002344
                 234,           0.0097096,           0.0027546,                   0,             0.99501,                   1,               0.995,             0.85986,           0.0090579,          0.00091266,                   0,            0.002311,            0.002311,            0.002311
                 235,           0.0095528,           0.0026419,                   0,             0.99511,                   1,               0.995,             0.84128,            0.009127,          0.00091698,                   0,            0.002278,            0.002278,            0.002278
                 236,           0.0095148,           0.0026095,                   0,             0.99503,                   1,               0.995,             0.84887,           0.0092382,          0.00091706,                   0,            0.002245,            0.002245,            0.002245
                 237,           0.0096584,           0.0028292,                   0,              0.9951,                   1,               0.995,             0.83886,           0.0090809,          0.00090439,                   0,            0.002212,            0.002212,            0.002212
                 238,           0.0093325,           0.0026015,                   0,             0.99511,                   1,               0.995,              0.8441,           0.0096135,          0.00091394,                   0,            0.002179,            0.002179,            0.002179
                 239,           0.0092953,           0.0026893,                   0,             0.99508,                   1,               0.995,              0.8477,            0.009609,          0.00091489,                   0,            0.002146,            0.002146,            0.002146
                 240,           0.0095726,           0.0027041,                   0,             0.99507,                   1,               0.995,             0.85245,           0.0097379,          0.00091945,                   0,            0.002113,            0.002113,            0.002113
                 241,           0.0094451,           0.0027372,                   0,             0.99502,                   1,               0.995,             0.84269,           0.0093037,          0.00093266,                   0,             0.00208,             0.00208,             0.00208
                 242,           0.0092207,           0.0026739,                   0,             0.99507,                   1,               0.995,             0.82531,           0.0092813,          0.00090296,                   0,            0.002047,            0.002047,            0.002047
                 243,           0.0089886,           0.0026478,                   0,             0.99507,                   1,               0.995,             0.84678,           0.0095285,          0.00090859,                   0,            0.002014,            0.002014,            0.002014
                 244,           0.0092873,           0.0026648,                   0,             0.99508,                   1,               0.995,             0.83267,           0.0096615,          0.00092773,                   0,            0.001981,            0.001981,            0.001981
                 245,           0.0092494,           0.0026258,                   0,             0.99509,                   1,               0.995,             0.83992,           0.0093235,          0.00091287,                   0,            0.001948,            0.001948,            0.001948
