               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,            0.020609,           0.0065044,                   0,             0.97685,                   1,               0.995,               0.199,            0.041814,           0.0065186,                   0,           0.0071785,           0.0071785,           0.0071785
                  59,            0.020638,           0.0066872,                   0,             0.97731,                   1,               0.995,              0.1079,            0.047191,           0.0073948,                   0,            0.007129,            0.007129,            0.007129
                  60,            0.020573,            0.006877,                   0,              0.9786,                   1,               0.995,             0.22477,            0.043463,           0.0078228,                   0,           0.0070795,           0.0070795,           0.0070795
                  61,            0.020578,           0.0066513,                   0,              0.9785,                   1,               0.995,                0.25,            0.042093,            0.006833,                   0,             0.00703,             0.00703,             0.00703
                  62,            0.020614,           0.0063712,                   0,             0.97921,                   1,               0.995,               0.199,            0.041935,           0.0076637,                   0,           0.0069805,           0.0069805,           0.0069805
                  63,            0.020503,           0.0067459,                   0,             0.97952,                   1,               0.995,               0.199,            0.041519,           0.0068845,                   0,            0.006931,            0.006931,            0.006931
                  64,            0.020231,           0.0065245,                   0,             0.97853,                   1,               0.995,              0.2036,            0.043416,           0.0070134,                   0,           0.0068815,           0.0068815,           0.0068815
                  65,            0.020278,           0.0066348,                   0,               0.979,                   1,               0.995,               0.199,            0.041952,           0.0068771,                   0,            0.006832,            0.006832,            0.006832
                  66,            0.019913,             0.00631,                   0,             0.97908,                   1,               0.995,             0.24052,            0.038034,           0.0073115,                   0,           0.0067825,           0.0067825,           0.0067825
                  67,            0.019972,           0.0066437,                   0,             0.97791,                   1,               0.995,             0.22658,            0.041331,           0.0067362,                   0,            0.006733,            0.006733,            0.006733
                  68,            0.019758,           0.0063501,                   0,              0.9793,                   1,               0.995,               0.199,            0.041669,           0.0064941,                   0,           0.0066835,           0.0066835,           0.0066835
                  69,            0.020687,           0.0065429,                   0,             0.97603,                   1,               0.995,              0.1383,            0.043975,           0.0069122,                   0,            0.006634,            0.006634,            0.006634
                  70,            0.020121,            0.006825,                   0,             0.97994,                   1,               0.995,             0.20713,            0.044485,           0.0076653,                   0,           0.0065845,           0.0065845,           0.0065845
                  71,            0.020122,           0.0065643,                   0,             0.97976,                   1,               0.995,              0.0995,            0.045927,           0.0073082,                   0,            0.006535,            0.006535,            0.006535
                  72,            0.019163,           0.0064435,                   0,             0.97925,                   1,               0.995,               0.199,            0.040658,           0.0065592,                   0,           0.0064855,           0.0064855,           0.0064855
                  73,            0.019198,           0.0064578,                   0,             0.97893,                   1,               0.995,             0.32557,            0.036407,           0.0070728,                   0,            0.006436,            0.006436,            0.006436
                  74,            0.019203,           0.0065722,                   0,             0.97899,                   1,               0.995,              0.2985,            0.039728,           0.0067229,                   0,           0.0063865,           0.0063865,           0.0063865
                  75,            0.019253,            0.006287,                   0,             0.97909,                   1,               0.995,               0.199,            0.040918,           0.0064779,                   0,            0.006337,            0.006337,            0.006337
                  76,            0.019883,            0.006304,                   0,             0.97908,                   1,               0.995,             0.22739,            0.039571,           0.0067484,                   0,           0.0062875,           0.0062875,           0.0062875
                  77,            0.018977,           0.0061247,                   0,             0.97374,                   1,               0.995,               0.199,            0.042695,           0.0070178,                   0,            0.006238,            0.006238,            0.006238
                  78,            0.018929,           0.0060735,                   0,             0.97797,                   1,               0.995,              0.2263,            0.040627,           0.0061254,                   0,           0.0061885,           0.0061885,           0.0061885
                  79,            0.019389,           0.0065146,                   0,             0.97714,                   1,               0.995,              0.2985,            0.039446,           0.0063227,                   0,            0.006139,            0.006139,            0.006139
                  80,            0.019417,           0.0062817,                   0,             0.97717,                   1,               0.995,               0.199,            0.043927,           0.0062217,                   0,           0.0060895,           0.0060895,           0.0060895
                  81,            0.018564,           0.0063894,                   0,             0.97802,                   1,               0.995,             0.30739,            0.038737,            0.006048,                   0,             0.00604,             0.00604,             0.00604
                  82,            0.019305,           0.0062506,                   0,             0.97497,                   1,               0.995,             0.22534,            0.039908,           0.0065412,                   0,           0.0059905,           0.0059905,           0.0059905
                  83,             0.01887,           0.0062516,                   0,             0.97906,                   1,               0.995,             0.16563,            0.044062,           0.0074974,                   0,            0.005941,            0.005941,            0.005941
                  84,            0.018501,           0.0067131,                   0,             0.97917,                   1,               0.995,              0.2218,            0.042295,           0.0067788,                   0,           0.0058915,           0.0058915,           0.0058915
                  85,            0.018103,           0.0061267,                   0,             0.97868,                   1,               0.995,               0.199,            0.042407,           0.0072376,                   0,            0.005842,            0.005842,            0.005842
                  86,            0.019247,           0.0061266,                   0,             0.97661,                   1,               0.995,             0.15155,            0.044353,            0.005928,                   0,           0.0057925,           0.0057925,           0.0057925
                  87,            0.018897,           0.0058947,                   0,             0.97825,                   1,               0.995,             0.25214,            0.042306,           0.0061326,                   0,            0.005743,            0.005743,            0.005743
                  88,            0.018576,           0.0060638,                   0,             0.97772,                   1,               0.995,              0.2985,            0.037323,           0.0058879,                   0,           0.0056935,           0.0056935,           0.0056935
                  89,            0.018502,            0.006221,                   0,             0.98004,                   1,               0.995,             0.20202,            0.043961,           0.0065128,                   0,            0.005644,            0.005644,            0.005644
                  90,            0.018428,           0.0064031,                   0,             0.98067,                   1,               0.995,             0.16726,            0.043727,           0.0076093,                   0,           0.0055945,           0.0055945,           0.0055945
                  91,            0.018831,           0.0064547,                   0,             0.97953,                   1,               0.995,             0.28396,            0.039295,           0.0060317,                   0,            0.005545,            0.005545,            0.005545
                  92,            0.018581,           0.0064875,                   0,             0.97816,                   1,               0.995,               0.199,            0.040127,           0.0068005,                   0,           0.0054955,           0.0054955,           0.0054955
                  93,            0.018174,           0.0060966,                   0,             0.97894,                   1,               0.995,               0.199,            0.040613,           0.0073205,                   0,            0.005446,            0.005446,            0.005446
                  94,            0.018319,           0.0063324,                   0,             0.97997,                   1,               0.995,             0.21732,            0.039686,           0.0067654,                   0,           0.0053965,           0.0053965,           0.0053965
                  95,            0.017988,           0.0060304,                   0,              0.9791,                   1,               0.995,             0.25105,            0.040506,           0.0068239,                   0,            0.005347,            0.005347,            0.005347
                  96,            0.018157,           0.0062934,                   0,             0.97843,                   1,               0.995,              0.2985,            0.037761,           0.0065859,                   0,           0.0052975,           0.0052975,           0.0052975
                  97,            0.017775,           0.0061552,                   0,             0.98024,                   1,               0.995,               0.199,             0.04135,           0.0070803,                   0,            0.005248,            0.005248,            0.005248
                  98,             0.01844,           0.0062728,                   0,             0.97827,                   1,               0.995,             0.32484,             0.03469,           0.0060274,                   0,           0.0051985,           0.0051985,           0.0051985
                  99,            0.018205,           0.0060415,                   0,             0.97861,                   1,               0.995,              0.2985,             0.03581,           0.0056883,                   0,            0.005149,            0.005149,            0.005149
                 100,            0.017807,           0.0059449,                   0,             0.98083,                   1,               0.995,             0.22587,            0.041141,           0.0070571,                   0,           0.0050995,           0.0050995,           0.0050995
                 101,            0.018212,           0.0061096,                   0,             0.98009,                   1,               0.995,              0.2985,            0.038067,           0.0062509,                   0,             0.00505,             0.00505,             0.00505
                 102,            0.018147,           0.0062059,                   0,              0.9773,                   1,               0.995,             0.35164,            0.032941,           0.0050837,                   0,           0.0050005,           0.0050005,           0.0050005
                 103,            0.017866,           0.0061685,                   0,             0.97733,                   1,               0.995,             0.50975,            0.031865,           0.0054671,                   0,            0.004951,            0.004951,            0.004951
                 104,            0.017988,           0.0063042,                   0,             0.97788,                   1,               0.995,              0.4975,            0.028443,           0.0052379,                   0,           0.0049015,           0.0049015,           0.0049015
                 105,            0.017496,           0.0059298,                   0,             0.97662,                   1,               0.995,             0.32507,             0.03409,           0.0058067,                   0,            0.004852,            0.004852,            0.004852
                 106,             0.01786,           0.0060252,                   0,             0.97653,                   1,               0.995,             0.32113,            0.035074,           0.0059955,                   0,           0.0048025,           0.0048025,           0.0048025
                 107,            0.017669,           0.0062002,                   0,             0.97783,                   1,               0.995,               0.398,             0.02983,           0.0060764,                   0,            0.004753,            0.004753,            0.004753
                 108,            0.016765,           0.0062363,                   0,             0.97887,                   1,               0.995,              0.2985,            0.037144,           0.0069676,                   0,           0.0047035,           0.0047035,           0.0047035
                 109,            0.017729,            0.005992,                   0,                0.98,                   1,               0.995,               0.199,            0.041313,           0.0079272,                   0,            0.004654,            0.004654,            0.004654
                 110,            0.017915,           0.0059876,                   0,             0.97732,                   1,               0.995,              0.2985,            0.036919,           0.0063585,                   0,           0.0046045,           0.0046045,           0.0046045
                 111,            0.017475,           0.0060664,                   0,             0.97938,                   1,               0.995,               0.199,            0.041037,           0.0073658,                   0,            0.004555,            0.004555,            0.004555
                 112,            0.017062,           0.0061212,                   0,              0.9777,                   1,               0.995,              0.2985,            0.036575,           0.0061262,                   0,           0.0045055,           0.0045055,           0.0045055
                 113,            0.017093,           0.0059684,                   0,             0.97826,                   1,               0.995,              0.2985,            0.039999,           0.0065116,                   0,            0.004456,            0.004456,            0.004456
                 114,            0.016974,           0.0060507,                   0,             0.97842,                   1,               0.995,              0.2985,            0.038574,           0.0067541,                   0,           0.0044065,           0.0044065,           0.0044065
                 115,            0.017441,           0.0061957,                   0,             0.97842,                   1,               0.995,             0.22739,            0.039535,           0.0064888,                   0,            0.004357,            0.004357,            0.004357
                 116,            0.016938,           0.0059317,                   0,             0.97992,                   1,               0.995,               0.398,            0.034211,           0.0054891,                   0,           0.0043075,           0.0043075,           0.0043075
                 117,            0.016818,           0.0058758,                   0,             0.97914,                   1,               0.995,              0.2985,             0.03672,           0.0065893,                   0,            0.004258,            0.004258,            0.004258
                 118,            0.017314,           0.0061271,                   0,             0.98013,                   1,               0.995,               0.199,            0.042545,           0.0069521,                   0,           0.0042085,           0.0042085,           0.0042085
                 119,            0.016871,           0.0060623,                   0,             0.97737,                   1,               0.995,             0.22694,            0.037691,           0.0061415,                   0,            0.004159,            0.004159,            0.004159
                 120,            0.016812,           0.0062213,                   0,             0.97944,                   1,               0.995,             0.38365,             0.03364,           0.0061247,                   0,           0.0041095,           0.0041095,           0.0041095
                 121,            0.016753,           0.0059429,                   0,             0.98084,                   1,               0.995,              0.2885,             0.03664,           0.0070049,                   0,             0.00406,             0.00406,             0.00406
                 122,            0.016843,           0.0059787,                   0,             0.97875,                   1,               0.995,              0.2985,            0.037955,           0.0062674,                   0,           0.0040105,           0.0040105,           0.0040105
                 123,            0.016999,           0.0058096,                   0,             0.97721,                   1,               0.995,               0.427,             0.03138,           0.0052736,                   0,            0.003961,            0.003961,            0.003961
                 124,            0.016851,           0.0058787,                   0,             0.97475,                   1,               0.995,              0.3582,            0.032699,           0.0057344,                   0,           0.0039115,           0.0039115,           0.0039115
                 125,            0.016434,           0.0059861,                   0,              0.9769,                   1,               0.995,             0.41025,            0.031854,           0.0056759,                   0,            0.003862,            0.003862,            0.003862
                 126,            0.016823,           0.0060118,                   0,             0.97739,                   1,               0.995,              0.2985,            0.035981,           0.0061584,                   0,           0.0038125,           0.0038125,           0.0038125
                 127,            0.016861,           0.0060414,                   0,             0.97675,                   1,               0.995,             0.42594,            0.028454,           0.0052475,                   0,            0.003763,            0.003763,            0.003763
                 128,            0.016459,           0.0058368,                   0,             0.97881,                   1,               0.995,             0.45069,             0.02879,           0.0056574,                   0,           0.0037135,           0.0037135,           0.0037135
                 129,            0.016281,           0.0060027,                   0,             0.97929,                   1,               0.995,              0.5072,            0.029359,           0.0056752,                   0,            0.003664,            0.003664,            0.003664
                 130,            0.016624,           0.0058257,                   0,             0.97907,                   1,               0.995,             0.35843,            0.035087,           0.0063701,                   0,           0.0036145,           0.0036145,           0.0036145
                 131,            0.016299,           0.0060685,                   0,             0.97942,                   1,               0.995,             0.35013,            0.035506,           0.0065768,                   0,            0.003565,            0.003565,            0.003565
                 132,            0.016032,           0.0057373,                   0,             0.97792,                   1,               0.995,              0.3275,            0.034625,           0.0058161,                   0,           0.0035155,           0.0035155,           0.0035155
                 133,            0.016262,           0.0059191,                   0,             0.98004,                   1,               0.995,              0.4526,            0.029897,           0.0056424,                   0,            0.003466,            0.003466,            0.003466
                 134,            0.016294,           0.0061378,                   0,             0.97964,                   1,               0.995,             0.32644,             0.03381,           0.0059135,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.016367,           0.0056158,                   0,             0.98011,                   1,               0.995,               0.456,            0.030509,           0.0055122,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.016485,           0.0055513,                   0,             0.97861,                   1,               0.995,             0.41025,            0.033718,            0.005801,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.016229,           0.0056477,                   0,              0.9799,                   1,               0.995,             0.32835,            0.034106,           0.0059435,                   0,            0.003268,            0.003268,            0.003268
                 138,            0.016469,           0.0060395,                   0,              0.9797,                   1,               0.995,             0.35437,            0.034663,           0.0060601,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.016221,           0.0058167,                   0,             0.97731,                   1,               0.995,             0.32835,            0.033988,           0.0059696,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.015783,           0.0057948,                   0,              0.9791,                   1,               0.995,             0.25133,            0.040453,           0.0071715,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.015652,            0.005474,                   0,              0.9799,                   1,               0.995,              0.2985,            0.036783,            0.006876,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.015802,           0.0057508,                   0,             0.97976,                   1,               0.995,               0.398,            0.029677,           0.0054904,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,             0.01572,           0.0057531,                   0,             0.97971,                   1,               0.995,               0.398,            0.031195,           0.0060465,                   0,            0.002971,            0.002971,            0.002971
                 144,            0.016138,           0.0056464,                   0,             0.97972,                   1,               0.995,              0.2985,            0.033364,           0.0062853,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.015805,           0.0057582,                   0,             0.98018,                   1,               0.995,              0.2985,            0.036555,           0.0071518,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.015869,           0.0056895,                   0,             0.97951,                   1,               0.995,               0.398,             0.03104,           0.0065524,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,             0.01547,           0.0058779,                   0,             0.97913,                   1,               0.995,              0.2985,            0.034943,           0.0068148,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.015599,           0.0058374,                   0,             0.97996,                   1,               0.995,               0.398,            0.032304,           0.0058325,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,             0.01555,            0.005478,                   0,             0.97867,                   1,               0.995,              0.4526,            0.030777,           0.0053751,                   0,            0.002674,            0.002674,            0.002674
                 150,            0.015959,           0.0055308,                   0,              0.9789,                   1,               0.995,              0.4975,            0.029835,           0.0054755,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,            0.015372,           0.0057486,                   0,              0.9795,                   1,               0.995,               0.398,            0.033245,           0.0056953,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.015261,           0.0056503,                   0,             0.97841,                   1,               0.995,              0.4253,            0.031572,           0.0054914,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.015813,           0.0056643,                   0,              0.9801,                   1,               0.995,              0.4975,             0.03018,           0.0055714,                   0,            0.002476,            0.002476,            0.002476
                 154,            0.015432,           0.0055027,                   0,             0.97984,                   1,               0.995,             0.35225,            0.034262,           0.0057241,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.015543,           0.0059637,                   0,             0.97852,                   1,               0.995,             0.35083,            0.034051,           0.0058623,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.015605,           0.0056897,                   0,             0.97841,                   1,               0.995,              0.4526,            0.030588,           0.0053899,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.015196,           0.0055841,                   0,             0.97883,                   1,               0.995,             0.42785,            0.031369,            0.005414,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.015132,           0.0057254,                   0,             0.98015,                   1,               0.995,              0.4975,            0.030647,           0.0058458,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.014912,           0.0058189,                   0,              0.9802,                   1,               0.995,             0.52457,            0.028077,           0.0056113,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.014849,           0.0056778,                   0,             0.97941,                   1,               0.995,             0.35055,            0.032402,           0.0060222,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.015383,           0.0056042,                   0,             0.97943,                   1,               0.995,             0.32608,            0.033834,           0.0057671,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.014712,           0.0056882,                   0,             0.97869,                   1,               0.995,             0.32835,            0.034592,           0.0057555,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.014875,           0.0056838,                   0,             0.98013,                   1,               0.995,              0.4975,            0.030544,           0.0058421,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.014485,            0.005515,                   0,             0.98047,                   1,               0.995,             0.45388,            0.028717,           0.0054554,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.014561,           0.0055174,                   0,             0.98005,                   1,               0.995,              0.2985,            0.034459,            0.005685,                   0,            0.001882,            0.001882,            0.001882
                 166,             0.01469,           0.0057166,                   0,             0.98076,                   1,               0.995,               0.427,            0.031966,           0.0060087,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,            0.015157,           0.0057139,                   0,             0.98012,                   1,               0.995,             0.52735,            0.026082,           0.0054282,                   0,            0.001783,            0.001783,            0.001783
                 168,            0.015231,           0.0054864,                   0,             0.98113,                   1,               0.995,              0.4526,            0.031579,            0.005556,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.015059,           0.0056973,                   0,             0.97977,                   1,               0.995,              0.5248,            0.026328,           0.0056148,                   0,            0.001684,            0.001684,            0.001684
                 170,            0.014686,           0.0057145,                   0,             0.98095,                   1,               0.995,             0.42639,            0.031906,           0.0056987,                   0,           0.0016345,           0.0016345,           0.0016345
                 171,            0.014626,           0.0055364,                   0,              0.9806,                   1,               0.995,             0.60925,            0.027055,           0.0052715,                   0,            0.001585,            0.001585,            0.001585
                 172,            0.015021,           0.0055166,                   0,             0.98018,                   1,               0.995,              0.6067,            0.025915,           0.0049245,                   0,           0.0015355,           0.0015355,           0.0015355
                 173,            0.014392,           0.0054724,                   0,             0.97951,                   1,               0.995,             0.55125,            0.025706,           0.0052155,                   0,            0.001486,            0.001486,            0.001486
