               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.012329,           0.0033544,                   0,             0.99518,                   1,               0.995,             0.84641,           0.0092331,          0.00080055,                   0,           0.0064112,           0.0064112,           0.0064112
                 147,            0.012873,           0.0034995,                   0,             0.99529,                   1,               0.995,              0.8525,           0.0094796,          0.00082678,                   0,           0.0063865,           0.0063865,           0.0063865
                 148,             0.01247,           0.0035243,                   0,             0.99524,                   1,               0.995,             0.83559,           0.0099955,          0.00090324,                   0,           0.0063618,           0.0063618,           0.0063618
                 149,            0.012457,           0.0034236,                   0,             0.99524,                   1,               0.995,             0.82031,            0.010503,          0.00084398,                   0,            0.006337,            0.006337,            0.006337
                 150,            0.012478,           0.0035244,                   0,             0.99514,                   1,               0.995,             0.78467,            0.011491,          0.00093057,                   0,           0.0063122,           0.0063122,           0.0063122
                 151,            0.012644,           0.0035366,                   0,              0.9951,                   1,               0.995,             0.81927,           0.0097804,          0.00082506,                   0,           0.0062875,           0.0062875,           0.0062875
                 152,             0.01243,           0.0033349,                   0,             0.99517,                   1,               0.995,             0.82641,            0.010934,          0.00092527,                   0,           0.0062628,           0.0062628,           0.0062628
                 153,            0.012408,           0.0034584,                   0,             0.99515,                   1,               0.995,             0.79763,             0.01108,          0.00094405,                   0,            0.006238,            0.006238,            0.006238
                 154,            0.012405,           0.0035607,                   0,             0.99509,                   1,               0.995,             0.79686,             0.01073,          0.00089032,                   0,           0.0062132,           0.0062132,           0.0062132
                 155,            0.012159,           0.0033952,                   0,             0.99525,                   1,               0.995,             0.84256,           0.0088005,          0.00083164,                   0,           0.0061885,           0.0061885,           0.0061885
                 156,            0.012166,           0.0035009,                   0,             0.99512,                   1,               0.995,             0.82806,           0.0099596,          0.00088229,                   0,           0.0061637,           0.0061637,           0.0061637
                 157,            0.012029,           0.0034814,                   0,             0.99519,                   1,               0.995,             0.81638,            0.010431,          0.00090097,                   0,            0.006139,            0.006139,            0.006139
                 158,            0.012157,           0.0034634,                   0,             0.99514,                   1,               0.995,             0.83955,           0.0088088,          0.00084033,                   0,           0.0061142,           0.0061142,           0.0061142
                 159,            0.012312,           0.0033345,                   0,             0.99524,                   1,               0.995,             0.81684,            0.010131,          0.00088257,                   0,           0.0060895,           0.0060895,           0.0060895
                 160,             0.01226,           0.0034042,                   0,             0.99519,                   1,               0.995,             0.82437,           0.0096673,          0.00086639,                   0,           0.0060647,           0.0060647,           0.0060647
                 161,            0.012155,           0.0036473,                   0,             0.99524,                   1,               0.995,             0.82594,           0.0094701,           0.0008482,                   0,             0.00604,             0.00604,             0.00604
                 162,            0.011899,           0.0034419,                   0,             0.99512,                   1,               0.995,             0.83416,           0.0096551,          0.00090444,                   0,           0.0060152,           0.0060152,           0.0060152
                 163,            0.011875,           0.0035107,                   0,              0.9951,                   1,               0.995,               0.827,            0.010492,          0.00091228,                   0,           0.0059905,           0.0059905,           0.0059905
                 164,            0.012196,           0.0034051,                   0,             0.99508,                   1,               0.995,             0.83267,           0.0095973,          0.00086381,                   0,           0.0059658,           0.0059658,           0.0059658
                 165,            0.011933,           0.0034328,                   0,              0.9952,                   1,               0.995,             0.81288,            0.010024,          0.00086657,                   0,            0.005941,            0.005941,            0.005941
                 166,            0.012114,            0.003453,                   0,             0.99513,                   1,               0.995,             0.81869,           0.0099202,          0.00083618,                   0,           0.0059163,           0.0059163,           0.0059163
                 167,            0.011991,           0.0035572,                   0,             0.99507,                   1,               0.995,              0.7913,              0.0104,          0.00089749,                   0,           0.0058915,           0.0058915,           0.0058915
                 168,            0.011826,            0.003343,                   0,             0.99512,                   1,               0.995,             0.81378,            0.010714,          0.00091043,                   0,           0.0058668,           0.0058668,           0.0058668
                 169,            0.011953,           0.0034358,                   0,             0.99523,                   1,               0.995,             0.79846,             0.01118,          0.00090443,                   0,            0.005842,            0.005842,            0.005842
