               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.025583,           0.0060481,                   0,             0.99433,                   1,               0.995,              0.7644,            0.011589,           0.0040034,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.024683,           0.0060588,                   0,              0.9943,                   1,               0.995,             0.67525,            0.018064,           0.0039578,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.024266,           0.0060123,                   0,             0.99404,                   1,               0.995,             0.75605,            0.013572,           0.0040533,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.02353,           0.0058988,                   0,             0.99441,                   1,               0.995,             0.78741,            0.010886,           0.0036613,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.022622,           0.0058011,                   0,             0.99432,                   1,               0.995,             0.81505,            0.013277,           0.0036257,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.023411,           0.0056089,                   0,             0.99419,                   1,               0.995,             0.82337,             0.01038,           0.0037041,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.021826,           0.0054706,                   0,             0.99433,                   1,               0.995,             0.85399,            0.010369,           0.0037515,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.022215,           0.0057486,                   0,             0.99451,                   1,               0.995,             0.85248,             0.01318,           0.0036301,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.021786,           0.0054243,                   0,             0.99424,                   1,               0.995,             0.83423,            0.011296,           0.0036006,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.020329,           0.0053935,                   0,             0.99477,                   1,               0.995,             0.80696,            0.013859,           0.0036948,                   0,            0.007426,            0.007426,            0.007426
                  28,             0.02132,           0.0054272,                   0,             0.99472,                   1,               0.995,             0.80163,            0.012387,           0.0036826,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.020852,           0.0052517,                   0,             0.99451,                   1,               0.995,             0.84771,            0.010723,           0.0034676,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.021701,           0.0055155,                   0,             0.99452,                   1,               0.995,             0.77198,            0.011321,           0.0033946,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.019836,           0.0053393,                   0,             0.99468,                   1,               0.995,             0.77246,            0.012545,           0.0034751,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.020342,           0.0053114,                   0,             0.99455,                   1,               0.995,             0.80261,            0.012918,           0.0034293,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.021163,           0.0052009,                   0,             0.99407,                   1,               0.995,             0.75206,            0.014468,           0.0037236,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.020539,            0.005262,                   0,             0.99434,                   1,               0.995,             0.80768,            0.011482,           0.0035787,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.019424,           0.0051029,                   0,             0.99459,                   1,               0.995,             0.83366,            0.011298,           0.0033557,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.020425,           0.0052116,                   0,             0.99464,                   1,               0.995,             0.81779,            0.010609,           0.0032708,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.019156,           0.0049395,                   0,             0.99465,                   1,               0.995,             0.83341,            0.011326,           0.0034323,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.018849,           0.0050543,                   0,             0.99493,                   1,               0.995,             0.84613,            0.010802,           0.0033164,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.019498,           0.0050439,                   0,             0.99452,                   1,               0.995,             0.83246,            0.010661,           0.0032904,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.019125,           0.0050095,                   0,             0.99441,                   1,               0.995,              0.7981,            0.012516,           0.0035253,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.018905,           0.0049178,                   0,              0.9947,                   1,               0.995,             0.81627,           0.0098526,           0.0033255,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.019285,           0.0050001,                   0,             0.99486,                   1,               0.995,             0.81828,            0.011977,           0.0035325,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.018163,           0.0049515,                   0,             0.99475,                   1,               0.995,             0.83356,            0.012436,           0.0034098,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.018464,           0.0048947,                   0,             0.99465,                   1,               0.995,             0.84397,            0.010429,           0.0035469,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.018277,           0.0048526,                   0,             0.99487,                   1,               0.995,             0.83145,             0.00994,            0.003203,                   0,            0.005644,            0.005644,            0.005644
                  46,             0.01896,           0.0049085,                   0,             0.99485,                   1,               0.995,             0.85699,           0.0089441,           0.0032373,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.018129,           0.0047997,                   0,             0.99491,                   1,               0.995,             0.84635,           0.0089474,           0.0032853,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.017747,           0.0047702,                   0,             0.99492,                   1,               0.995,             0.80612,            0.010177,           0.0033606,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.017991,            0.004695,                   0,             0.99488,                   1,               0.995,              0.8835,            0.009069,           0.0031187,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.017693,            0.004876,                   0,             0.99494,                   1,               0.995,             0.84294,           0.0089834,           0.0031383,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.017431,           0.0047251,                   0,             0.99504,                   1,               0.995,             0.85829,           0.0097856,           0.0032711,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.017639,           0.0049769,                   0,             0.99484,                   1,               0.995,             0.85768,           0.0092548,           0.0032328,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.017225,           0.0048478,                   0,             0.99473,                   1,               0.995,             0.84368,           0.0087377,           0.0031136,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.017133,           0.0046599,                   0,               0.995,                   1,               0.995,             0.83456,            0.010443,           0.0032008,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.016994,           0.0047143,                   0,             0.99492,                   1,               0.995,             0.88667,           0.0082933,            0.002911,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.01704,           0.0045284,                   0,             0.99505,                   1,               0.995,               0.853,           0.0098486,           0.0032912,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.01681,            0.004592,                   0,              0.9947,                   1,               0.995,              0.8694,           0.0087631,           0.0029797,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.016533,           0.0045406,                   0,             0.99485,                   1,               0.995,             0.88782,           0.0082454,           0.0030943,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.016257,           0.0045926,                   0,             0.99483,                   1,               0.995,             0.86788,           0.0089435,           0.0029888,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.016254,           0.0045757,                   0,             0.99493,                   1,               0.995,             0.88975,           0.0086435,           0.0031624,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.016191,           0.0045484,                   0,             0.99504,                   1,               0.995,             0.81935,           0.0099381,           0.0031428,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.016449,           0.0045902,                   0,             0.99508,                   1,               0.995,             0.79593,            0.012143,           0.0037509,                   0,            0.003961,            0.003961,            0.003961
                  63,             0.01606,           0.0046298,                   0,             0.99504,                   1,               0.995,             0.81405,            0.010262,           0.0034136,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.015954,           0.0044562,                   0,             0.99499,                   1,               0.995,             0.86601,           0.0093266,           0.0030596,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.015879,           0.0042922,                   0,             0.99495,                   1,               0.995,             0.86659,           0.0094384,           0.0032232,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.015636,           0.0044419,                   0,             0.99487,                   1,               0.995,              0.8326,           0.0090936,           0.0032116,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.015359,           0.0043468,                   0,             0.99496,                   1,               0.995,                0.83,            0.010111,           0.0032965,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.015541,           0.0045033,                   0,             0.99505,                   1,               0.995,             0.85915,           0.0094711,           0.0031025,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.015362,           0.0045252,                   0,             0.99507,                   1,               0.995,             0.87188,           0.0095661,            0.003251,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.014942,           0.0043858,                   0,             0.99508,                   1,               0.995,             0.86063,           0.0092068,           0.0031379,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.014795,           0.0042516,                   0,             0.99515,                   1,               0.995,             0.82267,            0.009955,           0.0032183,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.014938,           0.0044518,                   0,             0.99496,                   1,               0.995,              0.8443,              0.0103,             0.00321,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.015269,           0.0042631,                   0,             0.99497,                   1,               0.995,             0.86434,           0.0092083,           0.0031133,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.015125,            0.004308,                   0,             0.99497,                   1,               0.995,             0.85843,           0.0087099,           0.0031205,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.014534,           0.0042945,                   0,             0.99495,                   1,               0.995,             0.84652,           0.0097499,           0.0032071,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.014946,           0.0042343,                   0,             0.99486,                   1,               0.995,             0.82638,            0.010006,           0.0030884,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.014851,           0.0043157,                   0,             0.99482,                   1,               0.995,             0.83562,           0.0094533,            0.003048,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.014824,           0.0042355,                   0,             0.99521,                   1,               0.995,             0.85107,           0.0096358,           0.0033011,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.014464,           0.0042482,                   0,             0.99527,                   1,               0.995,             0.84805,           0.0093649,           0.0032347,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.014384,           0.0042698,                   0,             0.99511,                   1,               0.995,             0.87994,           0.0089161,           0.0030924,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.014249,           0.0044087,                   0,             0.99502,                   1,               0.995,             0.88375,           0.0086374,           0.0030024,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.013991,           0.0042862,                   0,             0.99497,                   1,               0.995,             0.85009,           0.0093848,            0.003219,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.014138,            0.004207,                   0,             0.99516,                   1,               0.995,             0.81469,            0.010827,           0.0035831,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.014188,           0.0041901,                   0,             0.99507,                   1,               0.995,             0.85675,            0.009363,            0.003049,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.014012,           0.0042179,                   0,             0.99509,                   1,               0.995,             0.85009,           0.0092494,             0.00306,                   0,            0.001684,            0.001684,            0.001684
                  86,             0.01371,           0.0043001,                   0,               0.995,                   1,               0.995,             0.83139,            0.009495,           0.0031148,                   0,            0.001585,            0.001585,            0.001585
                  87,             0.01392,           0.0040582,                   0,             0.99504,                   1,               0.995,             0.85352,           0.0093916,           0.0032478,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.013665,           0.0039923,                   0,             0.99499,                   1,               0.995,             0.83488,           0.0090644,           0.0031663,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.013872,           0.0040578,                   0,             0.99499,                   1,               0.995,             0.84491,           0.0086942,           0.0031719,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.013659,           0.0041496,                   0,             0.99497,                   1,               0.995,             0.84711,           0.0090911,           0.0032084,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.013633,           0.0042146,                   0,             0.99499,                   1,               0.995,             0.85294,           0.0097406,           0.0031531,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.013159,           0.0042097,                   0,             0.99508,                   1,               0.995,             0.85434,           0.0085549,           0.0030057,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.013584,           0.0041397,                   0,             0.99512,                   1,               0.995,             0.83562,           0.0089827,           0.0030704,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.013311,           0.0040477,                   0,             0.99501,                   1,               0.995,             0.85367,           0.0090731,           0.0030995,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.013601,           0.0041752,                   0,             0.99505,                   1,               0.995,             0.86198,           0.0089479,           0.0030444,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.013063,           0.0039954,                   0,             0.99512,                   1,               0.995,             0.83123,            0.009392,           0.0030108,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.013063,           0.0040902,                   0,             0.99507,                   1,               0.995,             0.85478,           0.0093478,           0.0030333,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.012923,           0.0041682,                   0,              0.9951,                   1,               0.995,             0.86224,           0.0085618,           0.0029567,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.013191,           0.0039714,                   0,             0.99511,                   1,               0.995,             0.85957,           0.0085691,           0.0029316,                   0,            0.000298,            0.000298,            0.000298
